target_id,name,level,x,y,desc,resource1,resource2,loot_ids,unit_count,unit_categories,units,query_x,query_y
2464111,10级山贼,10,103,22,"大批资源,有宝箱,一些宝物,",2110,4831,3074;1084,5,弓弩;战车;骑兵,阚寒虹:重弩车x694 | 鲁燕:投石车x2062 | 刘虞虹:弩骑兵x2123 | 戴谊峥:骁骑兵x1688 | 苗潍识:重弩车x737,102,18
2468718,4级山贼,4,103,23,"很多资源,",171,451,,2,步兵,查禹:近卫兵x409 | 谈翼:近卫兵x386,102,18
2467057,3级山贼,3,103,24,"许多资源,",160,382,,1,步兵,危熙:民兵x792,102,24
2467540,4级山贼,4,103,25,"很多资源,",168,403,1049,2,步兵,蓟悟:重步兵x467 | 双奇:重步兵x530,102,24
2468620,4级山贼,4,103,28,"很多资源,",162,477,,2,步兵,丛尧:近卫兵x355 | 周薇青:近卫兵x358,102,24
2466622,5级山贼,5,103,29,"很多资源,有装备,",271,629,1054,2,步兵,蓟懋新:轻步兵x532 | 洪邪弼:轻步兵x477,102,24
2465475,4级山贼,4,103,32,"很多资源,",151,459,,2,步兵,别雄:民兵x1188 | 浦禧奕:重步兵x526,102,30
2467013,10级山贼,10,103,33,"大批资源,有宝箱,一些宝物,",1899,4566,29441;1083,5,弓弩;战车,解碧菱:重弩车x773 | 廖闻:弩骑兵x1831 | 任豆:投石车x1914 | 赖莫:弩骑兵x2002 | 范禄然:弩骑兵x1833,102,30
2467031,7级山贼,7,103,34,"大批资源,有宝箱,",665,1642,14849,3,步兵;骑兵,卫允:铁骑兵x861 | 危醉蕊:铁骑兵x857 | 戚醉:轻步兵x1291,102,30
2469705,1级山贼,1,103,35,"一些资源,",49,116,1034,1,步兵,桑沛:民兵x158,102,30
2468459,10级山贼,10,103,36,"大批资源,有宝箱,一些宝物,",2122,5107,1793,5,战车;骑兵,莫小:骁骑兵x1796 | 戚经清:投石车x2112 | 水宛:骁骑兵x1616 | 司马昀圣:重弩车x766 | 沈越庆:投石车x1863,102,36
2465144,3级山贼,3,103,37,"许多资源,",142,331,,1,步兵,仲年宇:民兵x870,102,36
2466693,1级山贼,1,103,38,"一些资源,",42,144,1029,1,步兵,弘柔春:民兵x146,102,36
2464998,2级山贼,2,103,39,"许多资源,",94,272,1039,1,步兵,翟宇旎:民兵x329,102,36
2465115,7级山贼,7,103,41,"大批资源,有宝箱,",685,1698,1057,3,弓弩;步兵;骑兵,寇籁:铁骑兵x872 | 别云:轻步兵x1146 | 浦初:强弩兵x1746,102,36
2469302,4级山贼,4,103,42,"很多资源,",156,494,,2,步兵,璩尔煦:民兵x1246 | 养阳:近卫兵x416,102,42
2467089,2级山贼,2,103,43,"许多资源,",91,240,,1,步兵,任悌:民兵x270,102,42
2465983,3级山贼,3,103,44,"许多资源,",142,310,,1,步兵,詹天:民兵x883,102,42
2464097,8级山贼,8,103,45,"大批资源,有宝箱,有装备,",925,2313,,4,战车;骑兵,郭朝:骁骑兵x716 | 钟离醒蕾:骁骑兵x723 | 雍雅:骁骑兵x778 | 章雁迎:重弩车x322,102,42
2464495,7级山贼,7,103,46,"大批资源,有宝箱,",695,1639,1064,3,弓弩;步兵;骑兵,农卿佑:轻步兵x1251 | 平思黎:弓兵x544 | 郦鸾:铁骑兵x833,102,42
2463446,9级山贼,9,103,47,"大批资源,有宝箱,",1526,3978,1074,4,骑兵,山专朝:骁骑兵x1099 | 卞为:骁骑兵x1068 | 晁璐:骁骑兵x923 | 后云:骁骑兵x1050,102,42
2465481,5级山贼,5,103,48,"很多资源,",292,772,,2,弓弩,融代寻:强弩兵x865 | 仲全卿:弓兵x219,102,48
2470001,6级山贼,6,103,49,"大量资源,",306,938,,3,步兵,夔朗:轻步兵x861 | 闵莫:轻步兵x868 | 宗正笛:轻步兵x775,102,48
2468580,5级山贼,5,103,52,"大量资源,",270,704,,2,弓弩;步兵,须芮:强弩兵x727 | 乔含怡:轻步兵x508,102,48
2466863,9级山贼,9,103,55,"大批资源,一些宝物,",1567,3789,,4,战车;骑兵,尹晶寄:轻骑兵x1753 | 暴玥彦:轻骑兵x1508 | 寇听:轻骑兵x1708 | 司寇用期:投石车x1271,102,54
2463092,9级山贼,9,104,0,"大批资源,有宝箱,有装备,一些宝物,",1754,3770,1793;29441,4,战车;骑兵,松黎奇:投石车x1392 | 井怀:骁骑兵x951 | 纪自藻:投石车x1384 | 卓悦:重弩车x480,102,0
2463990,1级山贼,1,104,1,"一些资源,",46,111,,1,步兵,钟离琛锖:民兵x146,102,0
2466082,3级山贼,3,104,2,"许多资源,有装备,",141,327,16777729,1,步兵,魏颜婕:民兵x829,102,0
2467526,2级山贼,2,104,3,"许多资源,",81,260,1039,1,步兵,匡金斌:民兵x299,102,0
2465095,4级山贼,4,104,10,"很多资源,",165,474,1047,2,步兵,蒲可:重步兵x515 | 融岚访:民兵x1270,102,6
2466397,4级山贼,4,104,21,"很多资源,",174,440,1041,2,步兵,弓慈:近卫兵x364 | 车正家:近卫兵x363,102,18
2465253,9级山贼,9,104,24,"大批资源,有宝箱,",1439,3722,1793,4,战车;骑兵,能溪寻:投石车x1378 | 糜潍邪:骁骑兵x1073 | 贺华:骁骑兵x1035 | 诸瑶:重弩车x441,102,24
2465891,2级山贼,2,104,30,"许多资源,",81,233,,1,步兵,郜璧冷:民兵x278,102,30
2463491,9级山贼,9,104,32,"大批资源,有宝箱,",1761,4342,,4,骑兵,鞠楚:骁骑兵x1014 | 柴烁之:骁骑兵x1065 | 项煦觅:轻骑兵x1578 | 温翮:轻骑兵x1585,102,30
2467649,10级山贼,10,104,33,"大批资源,有宝箱,一些宝物,",2057,5203,1084;1078,5,弓弩;战车;骑兵,宋兰小:骁骑兵x1974 | 计玮柏:重弩车x782 | 惠盼盼:重弩车x737 | 何楚:弩骑兵x2160 | 阮生:骁骑兵x1866,102,30
2467243,7级山贼,7,104,34,"大批资源,有宝箱,",568,1558,13569;1064,3,步兵;骑兵,水竹:铁骑兵x838 | 乌蕾:轻步兵x1196 | 宣爽双:轻步兵x1212,102,30
2468714,9级山贼,9,104,48,"大批资源,有宝箱,",1762,3642,,4,战车;骑兵,都韶寒:骁骑兵x934 | 孔路:投石车x1266 | 邴洁:投石车x1242 | 贾锖实:重弩车x496,102,48
2467132,10级山贼,10,104,51,"大批资源,有宝箱,一些宝物,",2025,4787,,5,弓弩;战车;骑兵,黄合夏:投石车x2143 | 滑果芹:弩骑兵x1931 | 轩辕魂:弩车x213 | 魏桃朝:弩骑兵x1854 | 曾沁煦:骁骑兵x1840,102,48
2467826,10级山贼,10,104,52,"大批资源,有宝箱,一些宝物,",1960,4785,1793;1793;3074,5,弓弩;战车;骑兵,耿人松:重弩车x707 | 公良烟:弩骑兵x2045 | 朱红:弩骑兵x1834 | 后杉:骁骑兵x1657 | 柯盼书:投石车x2158,102,48
2468124,10级山贼,10,104,53,"大批资源,有宝箱,一些宝物,",2163,4572,1793;1084,5,弓弩;战车,杭桂:重弩车x779 | 昌颖:投石车x1898 | 孔策怡:投石车x2098 | 丰夜嫒:弩骑兵x1932 | 贾桢翊:重弩车x770,102,48
2464786,6级山贼,6,105,1,"大量资源,",327,853,,3,步兵;骑兵,桑曦合:铁骑兵x590 | 淳于鹍:轻步兵x906 | 巢颖城:铁骑兵x628,105,0
2467189,3级山贼,3,105,3,"很多资源,",146,373,,1,步兵,童娴山:民兵x798,105,0
2468454,10级山贼,10,105,4,"大批资源,有宝箱,一些宝物,",2169,5275,17409;1076,5,弓弩;骑兵,巩皓:弩骑兵x2118 | 殷珺:骁骑兵x1818 | 令狐邦天:骁骑兵x1903 | 殴朗:骁骑兵x1706 | 令狐绪:骁骑兵x1967,105,0
2466847,1级山贼,1,105,12,"一些资源,",42,107,,1,步兵,金怡:民兵x153,105,12
2468594,2级山贼,2,105,13,"许多资源,",85,226,,1,步兵,乐正佑:民兵x277,105,12
2464583,4级山贼,4,105,14,"很多资源,",177,456,1049,2,步兵,管达年:民兵x1214 | 邬彬:重步兵x538,105,12
2465803,5级山贼,5,105,15,"很多资源,",271,641,,2,步兵;骑兵,祖齐常:铁骑兵x352 | 邹雪:轻步兵x537,105,12
2463772,8级山贼,8,105,17,"大批资源,",985,2280,,4,战车;骑兵,侯妙灵:投石车x940 | 项江芮:骁骑兵x755 | 温海:轻骑兵x1165 | 邢曦:投石车x1029,105,12
2462963,10级山贼,10,105,18,"大批资源,有装备,",2039,5472,,5,弓弩;战车;骑兵,索祺斯:骁骑兵x1844 | 明适杉:重弩车x751 | 慎容:骁骑兵x1639 | 祁苑:弩车x213 | 龚妙云:弩骑兵x2118,105,18
2464173,5级山贼,5,105,19,"很多资源,",263,754,,2,弓弩;骑兵,武青山:弓兵x226 | 微生群:铁骑兵x310,105,18
2466640,5级山贼,5,105,20,"大量资源,",251,689,,2,弓弩,吕佑锵:弓兵x214 | 司空誉:弓兵x227,105,18
2467107,2级山贼,2,105,21,"许多资源,",93,222,,1,步兵,巫马琴逸:民兵x306,105,18
2469332,2级山贼,2,105,23,"许多资源,有装备,",83,274,16777985,1,步兵,石莹路:民兵x272,105,18
2469932,1级山贼,1,105,24,"一些资源,",49,138,,1,步兵,万简镘:民兵x163,105,24
2465662,6级山贼,6,105,25,"大量资源,",340,844,,3,弓弩;骑兵,葛掣:铁骑兵x627 | 钮韦懏:弓兵x387 | 钭笛南:铁骑兵x634,105,24
2469963,8级山贼,8,105,27,"大批资源,有宝箱,",1033,2387,,4,战车;骑兵,能谊薄:投石车x1039 | 嵇慧:重弩车x374 | 融熠谷:轻骑兵x1213 | 祖幼:重弩车x329,105,24
2464693,3级山贼,3,105,29,"许多资源,",159,361,,1,步兵,晏石采:民兵x877,105,24
2464627,10级山贼,10,105,30,"大批资源,有宝箱,一些宝物,",2037,4898,1793;3074,5,弓弩;战车;骑兵,房玥艺:弩骑兵x1852 | 甘锦人:骁骑兵x1741 | 施韫:骁骑兵x1820 | 农紫:弩骑兵x1954 | 温嫒:重弩车x762,105,30
2466950,1级山贼,1,105,31,"一些资源,",43,102,,1,步兵,应偲双:民兵x141,105,30
2469414,9级山贼,9,105,32,"大批资源,有宝箱,",1772,3605,,4,战车;骑兵,赖年桂:骁骑兵x1088 | 毛志:投石车x1297 | 管方:骁骑兵x943 | 贾鸿凯:轻骑兵x1715,105,30
2464734,8级山贼,8,105,33,"大批资源,有宝箱,",1082,2396,1059,4,战车;骑兵,幸翠禧:骁骑兵x678 | 步峥:重弩车x327 | 安祈:重弩车x339 | 穆经:重弩车x346,105,30
2464371,10级山贼,10,105,35,"大批资源,有宝箱,有装备,",1812,5391,1793,5,弓弩;战车;骑兵,钮基璧:重弩车x715 | 凌恩楠:重弩车x683 | 翁霁:骁骑兵x1926 | 姜虹:骁骑兵x1694 | 张霜:弩骑兵x1894,105,30
2466623,3级山贼,3,105,36,"很多资源,",158,380,1044,1,步兵,谈扬:民兵x824,105,36
2463799,7级山贼,7,105,37,"大批资源,有宝箱,有装备,",627,1407,1064,3,弓弩;步兵;骑兵,皮代:铁骑兵x816 | 亓官冠:强弩兵x1466 | 郏鸿:轻步兵x1200,105,36
2466885,6级山贼,6,105,38,"大量资源,有装备,",366,912,,3,弓弩;步兵,彭绪玉:弓兵x417 | 秦亭齐:轻步兵x872 | 柯濯:强弩兵x1223,105,36
2466544,5级山贼,5,105,39,"很多资源,",296,645,,2,弓弩;骑兵,郜朗:铁骑兵x339 | 凌音礼:强弩兵x745,105,36
2464826,8级山贼,8,105,42,"大批资源,有宝箱,",1040,2303,,4,战车;骑兵,冷庆:重弩车x368 | 暴路鸾:轻骑兵x1206 | 宗政语:骁骑兵x766 | 沈勋:轻骑兵x1265,105,42
2465032,6级山贼,6,105,43,"大量资源,",391,997,,3,弓弩;骑兵,郗琦姝:铁骑兵x609 | 韦奕静:强弩兵x1225 | 南宫富:铁骑兵x658,105,42
2464679,3级山贼,3,105,46,"很多资源,",146,395,,1,步兵,甄迎锦:民兵x842,105,42
2467822,2级山贼,2,105,47,"许多资源,",81,211,,1,步兵,堵寻夏:民兵x300,105,42
2467008,8级山贼,8,105,49,"大批资源,",1035,2716,1069,4,战车;骑兵,孙童:骁骑兵x682 | 王鸾华:重弩车x370 | 支悦飇:骁骑兵x731 | 米昶:轻骑兵x1265,102,48
2467322,4级山贼,4,105,54,"很多资源,",166,485,,2,步兵,卫茜笑:近卫兵x369 | 蒋烁:民兵x1100,105,54
2467506,10级山贼,10,106,1,"大批资源,有宝箱,",1979,4875,1075;1084,5,弓弩;战车;骑兵,梅辐精:弩车x231 | 危尚:骁骑兵x1905 | 贾云:骁骑兵x1626 | 敖懿:弩骑兵x1849 | 羿葱:弩骑兵x1959,105,0
2468640,7级山贼,7,106,2,"大批资源,",645,1402,1064,3,弓弩;步兵;骑兵,云楠熠:强弩兵x1401 | 能煦恩:铁骑兵x934 | 郜悌果:轻步兵x1282,105,0
2464645,5级山贼,5,106,3,"很多资源,",262,601,,2,弓弩;骑兵,宗正茜:强弩兵x857 | 许芬全:铁骑兵x379,105,0
2465438,7级山贼,7,106,15,"大批资源,有宝箱,",572,1669,,3,弓弩;步兵;骑兵,何映千:强弩兵x1559 | 宋语:铁骑兵x853 | 司马颖:轻步兵x1150,105,12
2465675,2级山贼,2,106,16,"许多资源,",87,281,,1,步兵,宗博:民兵x298,105,12
2464724,9级山贼,9,106,18,"大批资源,",1594,4311,,4,骑兵,慕容洽:骁骑兵x910 | 孙山:轻骑兵x1602 | 温谊:骁骑兵x1091 | 却家泽:轻骑兵x1629,105,18
2467452,10级山贼,10,106,19,"大批资源,一些宝物,",2015,4834,,5,弓弩;战车;骑兵,欧阳悦采:弩骑兵x2111 | 诸冰路:投石车x1958 | 乜赐皓:弩骑兵x2158 | 暴颀:骁骑兵x1757 | 刘毅潇:重弩车x731,105,18
2467096,9级山贼,9,106,20,"大批资源,有宝箱,",1607,4277,,4,骑兵,宋洁:骁骑兵x922 | 满卿冉:骁骑兵x910 | 马栩:骁骑兵x966 | 经常旷:轻骑兵x1776,105,18
2463602,4级山贼,4,106,22,"很多资源,",178,425,,2,步兵,东方爽智:近卫兵x341 | 蔚妙映:民兵x1123,105,18
2469401,8级山贼,8,106,23,"大批资源,有装备,",1016,2468,1069,4,战车;骑兵,郝巧:投石车x972 | 弘宁槐:重弩车x338 | 傅兰:重弩车x356 | 司徒洁夏:骁骑兵x694,105,18
2465016,1级山贼,1,106,25,"一些资源,",40,130,,1,步兵,程朔阳:民兵x161,105,24
2468433,3级山贼,3,106,26,"很多资源,",158,388,1044,1,步兵,宿丝:民兵x800,105,24
2465004,2级山贼,2,106,27,"许多资源,",99,274,,1,步兵,须艾亮:民兵x310,105,24
2468899,9级山贼,9,106,28,"大批资源,有宝箱,",1584,3940,1074;1793,4,战车;骑兵,雷桃书:轻骑兵x1477 | 匡风谷:轻骑兵x1611 | 扈籁:投石车x1374 | 常骏男:投石车x1336,105,24
2467964,7级山贼,7,106,30,"大批资源,有宝箱,",560,1464,1064,3,弓弩,师民卫:强弩兵x1560 | 鄂青夏:弓兵x540 | 欧阳南晶:强弩兵x1455,105,30
2464535,3级山贼,3,106,31,"很多资源,",145,314,1044,1,步兵,南宫载:民兵x832,105,30
2464282,9级山贼,9,106,33,"大批资源,有宝箱,",1711,3961,,4,战车;骑兵,陶方:骁骑兵x995 | 崔红鸾:投石车x1392 | 牧沉译:骁骑兵x1096 | 邹皓:轻骑兵x1527,105,30
2465693,9级山贼,9,106,34,"大批资源,有宝箱,有装备,",1402,3946,1074,4,战车;骑兵,穆芮吉:投石车x1318 | 云实:重弩车x503 | 薄辉:骁骑兵x982 | 窦跃:投石车x1333,105,30
2466621,2级山贼,2,106,35,"许多资源,有装备,",98,236,,1,步兵,慕容实:民兵x293,105,30
2466528,6级山贼,6,106,36,"大量资源,有宝箱,",344,990,,3,弓弩;步兵,蓬阳:强弩兵x1298 | 丁修烨:轻步兵x877 | 贡海霓:轻步兵x928,105,36
2465113,10级山贼,10,106,42,"大批资源,有宝箱,一些宝物,",2010,5392,,5,弓弩;战车;骑兵,郜承淼:骁骑兵x1632 | 霍恩琴:投石车x1912 | 戈丰:弩骑兵x2105 | 郏骄:骁骑兵x1753 | 蔺虹果:弩骑兵x2135,105,42
2468487,1级山贼,1,106,44,"一些资源,",55,131,,1,步兵,冉云:民兵x161,105,42
2465497,9级山贼,9,106,45,"大批资源,一些宝物,",1593,3987,,4,战车;骑兵,柯阳娥:投石车x1331 | 韦淼山:骁骑兵x1049 | 闻福:骁骑兵x1032 | 阙珠瑜:轻骑兵x1547,105,42
2468944,8级山贼,8,106,47,"大批资源,有宝箱,",926,2710,1069;1069,4,战车;骑兵,能露:重弩车x325 | 司懿:投石车x1035 | 公羊采:骁骑兵x726 | 田雯萌:投石车x957,105,42
2468318,6级山贼,6,106,55,"大量资源,有宝箱,一些宝物,",393,879,,3,骑兵,支奇建:铁骑兵x622 | 隗宝:铁骑兵x654 | 詹露晋:铁骑兵x602,105,54
2468721,1级山贼,1,107,0,"一些资源,",51,121,,1,步兵,崔龙才:民兵x154,105,0
2463879,7级山贼,7,107,1,"大批资源,有宝箱,",579,1649,1064;14849,3,弓弩;步兵,桑芬:弓兵x500 | 曾群友:轻步兵x1105 | 车正希惜:弓兵x593,105,0
2464772,7级山贼,7,107,2,"大批资源,有宝箱,",507,1510,1064,3,弓弩;骑兵,劳罡齐:铁骑兵x863 | 贡绪:弓兵x569 | 尤音全:铁骑兵x813,105,0
2464882,9级山贼,9,107,3,"大批资源,",1607,4321,1074,4,战车;骑兵,红谷友:轻骑兵x1745 | 乌元晤:投石车x1301 | 臧我熏:骁骑兵x953 | 弓冬语:重弩车x434,105,0
2463644,7级山贼,7,107,13,"大批资源,有宝箱,一些宝物,",513,1667,13569;13569,3,步兵;骑兵,吕勤桂:轻步兵x1230 | 瞿籁瑞:铁骑兵x798 | 祝焕禹:轻步兵x1263,105,12
2464939,10级山贼,10,107,14,"大批资源,一些宝物,",1897,5142,,5,弓弩;战车;骑兵,乐芷爽:重弩车x723 | 石曼:弩骑兵x1803 | 宗政昂年:弩骑兵x1976 | 梁尚唱:弩骑兵x2131 | 史洁枫:骁骑兵x1738,105,12
2466537,2级山贼,2,107,15,"许多资源,有装备,",99,294,1039,1,步兵,邴年干:民兵x289,105,12
2464256,2级山贼,2,107,16,"许多资源,",93,224,,1,步兵,向云:民兵x304,105,12
2466425,8级山贼,8,107,18,"大批资源,有宝箱,",1003,2352,,4,战车;骑兵,池简:重弩车x380 | 郎伯:轻骑兵x1216 | 养锦萱:骁骑兵x785 | 谷茗松:投石车x946,105,18
2467325,5级山贼,5,107,24,"很多资源,有装备,",261,609,1054,2,步兵;骑兵,羊工简:铁骑兵x379 | 章惜:轻步兵x482,105,24
2463719,2级山贼,2,107,25,"许多资源,",83,213,,1,步兵,羿松:民兵x302,105,24
2469795,6级山贼,6,107,36,"大量资源,",388,811,,3,弓弩;骑兵,虞游辉:铁骑兵x555 | 孙中译:强弩兵x1211 | 祖鹂:铁骑兵x553,105,36
2464943,2级山贼,2,107,37,"许多资源,",97,285,,1,步兵,匡睿:民兵x315,105,36
2468865,1级山贼,1,107,43,"一些资源,",43,136,,1,步兵,宁浩双:民兵x163,105,42
2464527,4级山贼,4,108,0,"很多资源,有装备,一些宝物,",152,457,,2,步兵,微生颀淼:民兵x1178 | 龙月新:重步兵x525,108,0
2463192,7级山贼,7,108,4,"大批资源,",646,1485,,3,弓弩;步兵;骑兵,杜祺:轻步兵x1206 | 毕洁:铁骑兵x799 | 沙旎:强弩兵x1685,108,0
2465684,1级山贼,1,108,5,"一些资源,",40,107,1034,1,步兵,慕熙婉:民兵x145,108,0
2466008,2级山贼,2,108,6,"许多资源,",92,232,1039,1,步兵,余通:民兵x324,108,6
2467106,8级山贼,8,108,7,"大批资源,有宝箱,",901,2475,,4,战车;骑兵,卜适潇:轻骑兵x1209 | 纪唱陆:投石车x1012 | 隆奥佑:骁骑兵x824 | 曹民:轻骑兵x1104,108,6
2464214,7级山贼,7,108,8,"大批资源,",544,1421,,3,弓弩;步兵,万思仙:轻步兵x1232 | 喻歌好:强弩兵x1579 | 栾冬:弓兵x551,108,6
2465788,3级山贼,3,108,9,"许多资源,",143,343,,1,步兵,莫月清:民兵x881,108,6
2464254,3级山贼,3,108,10,"许多资源,",143,304,,1,步兵,荣问彦:民兵x840,108,6
2463133,7级山贼,7,108,12,"大批资源,有宝箱,",648,1610,,3,弓弩;步兵,隗拓:弓兵x540 | 巫马云芷:轻步兵x1275 | 堵兆羽:强弩兵x1598,108,12
2462917,1级山贼,1,108,13,"一些资源,",56,110,1031,1,步兵,丰水怜:民兵x163,108,12
2468101,4级山贼,4,108,14,"很多资源,",152,486,,2,步兵,师聪:民兵x1196 | 滕实蕊:重步兵x548,108,12
2469057,7级山贼,7,108,15,"大批资源,有宝箱,",517,1414,1064,3,弓弩;步兵,尚力:轻步兵x1283 | 慎允颖:弓兵x593 | 凤皓:弓兵x522,108,12
2465043,8级山贼,8,108,17,"大批资源,有宝箱,",1007,2547,1069;1793,4,战车;骑兵,宗正瑜敏:投石车x909 | 魏柏骄:骁骑兵x765 | 曲群好:骁骑兵x825 | 项本翊:轻骑兵x1278,108,12
2467442,5级山贼,5,108,19,"很多资源,",266,778,,2,弓弩,步孟:强弩兵x859 | 栾骥广:强弩兵x859,108,18
2468366,10级山贼,10,108,20,"大批资源,一些宝物,",1820,4860,,5,战车;骑兵,桂奇实:重弩车x723 | 乌简:骁骑兵x1611 | 荆容:骁骑兵x1939 | 樊希楚:骁骑兵x1743 | 狄朝:弩车x250,108,18
2465257,3级山贼,3,108,21,"很多资源,有装备,",153,302,,1,步兵,弘以:民兵x881,108,18
2464087,1级山贼,1,108,22,"一些资源,有装备,",52,118,,1,步兵,仇友:民兵x137,108,18
2463869,3级山贼,3,108,23,"许多资源,",146,301,1044,1,步兵,胡母听慈:民兵x797,108,18
2469569,9级山贼,9,108,24,"大批资源,有宝箱,一些宝物,",1478,4147,1793,4,骑兵,聂桂:骁骑兵x900 | 田碧:轻骑兵x1663 | 关琦雪:骁骑兵x928 | 任初赋:骁骑兵x1053,108,24
2466587,5级山贼,5,108,25,"很多资源,",294,605,1054,2,弓弩;骑兵,桂实:铁骑兵x318 | 贾凡竹:强弩兵x720,108,24
2463993,1级山贼,1,108,28,"一些资源,",45,114,1031,1,步兵,伊喷:民兵x155,108,24
2467589,6级山贼,6,108,31,"大量资源,有宝箱,一些宝物,",382,835,,3,弓弩;步兵,艾清昂:强弩兵x1024 | 耿羽:轻步兵x831 | 单懏作:强弩兵x1221,108,30
2466824,8级山贼,8,108,34,"大批资源,有宝箱,有装备,",1044,2678,1060,4,骑兵,阎珺:轻骑兵x1209 | 后兰蔚:骁骑兵x746 | 禄益心:骁骑兵x828 | 彭咏:轻骑兵x1231,108,30
2467131,3级山贼,3,108,36,"很多资源,有装备,",142,392,,1,步兵,滕琛:民兵x781,108,36
2466076,3级山贼,3,108,37,"许多资源,",144,312,,1,步兵,曲友:民兵x857,108,36
2465622,10级山贼,10,108,39,"大批资源,有宝箱,一些宝物,",1836,5030,1084,5,弓弩;战车;骑兵,云洁艾:弩骑兵x2075 | 堵冰希:骁骑兵x1680 | 禄璧:弩车x221 | 邬捷仙:弩骑兵x1811 | 虞墨澜:弩骑兵x2108,108,36
2465290,4级山贼,4,108,43,"很多资源,",150,420,,2,步兵,湛晔:重步兵x525 | 习智:重步兵x535,108,42
2468278,9级山贼,9,108,44,"大批资源,有宝箱,",1481,3829,,4,战车;骑兵,冉亮:骁骑兵x964 | 韩涛涛:投石车x1356 | 长孙馨迎:重弩车x432 | 别菲:轻骑兵x1771,108,42
2469001,4级山贼,4,108,45,"很多资源,",175,491,,2,步兵,步婕:重步兵x504 | 傅峰士:重步兵x528,108,42
2465459,10级山贼,10,108,46,"大批资源,有宝箱,有装备,一些宝物,",2058,5297,29441;1793,5,弓弩;战车;骑兵,牧厚:投石车x2193 | 习豇蕾:骁骑兵x1822 | 韶瑾:弩骑兵x1830 | 宇文海:弩骑兵x1849 | 尹涵:重弩车x789,108,42
2464918,3级山贼,3,108,49,"很多资源,",155,340,,1,步兵,鞠澜拓:民兵x810,108,48
2463916,2级山贼,2,108,52,"许多资源,",88,272,,1,步兵,万晋魂:民兵x324,108,48
2465814,5级山贼,5,108,53,"大量资源,",275,685,,2,步兵;骑兵,古耀:铁骑兵x349 | 晁美:轻步兵x535,108,48
2467970,6级山贼,6,109,1,"大量资源,一些宝物,",322,981,,3,弓弩;步兵,曹鹂:轻步兵x819 | 惠人:弓兵x356 | 饶春识:强弩兵x1102,108,0
2464539,5级山贼,5,109,2,"很多资源,",261,763,,2,步兵;骑兵,暴向明:铁骑兵x373 | 阚存:轻步兵x541,108,0
2463209,1级山贼,1,109,3,"一些资源,",51,116,,1,步兵,童丹适:民兵x148,108,0
2465858,9级山贼,9,109,4,"大批资源,有宝箱,",1511,3630,1074,4,战车;骑兵,皇甫友书:骁骑兵x1047 | 包珠朋:骁骑兵x900 | 濮楠真:重弩车x464 | 司程:重弩车x438,108,0
2468180,3级山贼,3,109,7,"许多资源,",155,301,,1,步兵,霍娥:民兵x826,108,6
2468774,3级山贼,3,109,10,"许多资源,",154,373,1043,1,步兵,于霖:民兵x789,108,6
2463039,6级山贼,6,109,12,"大量资源,有宝箱,一些宝物,",386,974,1059;1059,3,弓弩;步兵,樊香蝶:轻步兵x854 | 满楠韦:轻步兵x859 | 和专虞:强弩兵x1259,108,12
2466772,8级山贼,8,109,15,"大批资源,",919,2623,,4,战车;骑兵,樊圆:重弩车x339 | 骆果:轻骑兵x1129 | 都鸥:轻骑兵x1279 | 席翠:投石车x1096,108,12
2468576,3级山贼,3,109,17,"很多资源,有装备,",157,393,,1,步兵,洪冠:民兵x817,108,12
2468391,7级山贼,7,109,19,"大批资源,",699,1627,,3,弓弩;步兵;骑兵,乌我今:铁骑兵x860 | 周禹尔:弓兵x505 | 何雯:轻步兵x1253,108,18
2468688,2级山贼,2,109,21,"许多资源,",94,208,,1,步兵,融望峻:民兵x270,108,18
2469230,6级山贼,6,109,22,"大量资源,",398,950,,3,弓弩;骑兵,徐贤:铁骑兵x556 | 顾捷:弓兵x376 | 胡母惬兆:铁骑兵x658,108,18
2469387,9级山贼,9,109,23,"大批资源,有宝箱,一些宝物,",1427,4244,1074;1793,4,战车;骑兵,乜适:投石车x1306 | 毕卿真:重弩车x435 | 简仙:骁骑兵x947 | 乔实雯:骁骑兵x914,108,18
2467273,7级山贼,7,109,24,"大批资源,有宝箱,",546,1436,14849,3,弓弩;骑兵,米涆:强弩兵x1694 | 那霁彩:铁骑兵x825 | 龚析:弓兵x566,108,24
2469784,7级山贼,7,109,26,"大批资源,有宝箱,",645,1402,13569,3,弓弩;步兵;骑兵,谢大:弓兵x559 | 邵力:轻步兵x1168 | 尹怀:铁骑兵x869,108,24
2465816,9级山贼,9,109,27,"大批资源,有宝箱,",1664,4005,1793,4,战车;骑兵,相里季:骁骑兵x1001 | 邬凌听:重弩车x530 | 耿月珠:重弩车x520 | 暨彤:骁骑兵x910,108,24
2465428,3级山贼,3,109,28,"很多资源,",148,399,1044,1,步兵,车正卉:民兵x848,108,24
2464670,6级山贼,6,109,30,"大量资源,",309,884,1059;1059,3,弓弩;步兵;骑兵,滑玉骥:轻步兵x925 | 鄂云寄:强弩兵x1136 | 芮喷:铁骑兵x542,108,30
2467183,8级山贼,8,109,31,"大批资源,有宝箱,",1000,2554,,4,战车;骑兵,乔清:骁骑兵x795 | 钮雪萍:投石车x994 | 霍晔:骁骑兵x786 | 平灵:投石车x1079,108,30
2463750,4级山贼,4,109,35,"很多资源,",165,439,,2,步兵,何泽晟:重步兵x531 | 花行宇:重步兵x453,108,30
