item_id,name,parse_status,resource_rewards,item_rewards,resource_count,item_reward_count,sections,remaining_hex_prefix,tail_len,desc
408,金童,unsupported_resource_type_12,,,0,0,[],0c010d01010e01000ee98791e7aba52c31323037302c30010100140100130100020000,56,开启后可获得：将领--金童
411,黄金宝藏,parsed_full,黄金*1,,1,0,[],0000,29,从宝藏金山银山找到的黄金宝藏，打开后，获得1个黄金
412,白银宝藏,parsed_full,白银*1,,1,0,[],0000,29,从宝藏金山银山找到的白银宝藏，打开后，获得1个白银
417,粮食宝藏,parsed_full,粮食*10000,,1,0,[],0000,29,藏于粮仓之中，打开后可获得10000粮食。
418,铜钱宝藏,parsed_full,铜钱*10000,,1,0,[],0000,29,藏于钱庄之中，打开后可以获得10000铜钱。
419,90级卓越龙胆枪,unreasonable_item_count,,,0,0,"[{""section_type"": 1, ""count"": 257}]",0101001c271027100400000000000000000000,41,可得到1件90级的龙胆枪，品质为卓越。
420,85级卓越七星刀,unreasonable_item_count,,,0,0,"[{""section_type"": 1, ""count"": 257}]",0101001a271027100400000000000000000000,41,可得到1件85级的七星刀，品质为卓越。
421,80级卓越古锭刀,unreasonable_item_count,,,0,0,"[{""section_type"": 1, ""count"": 257}]",01010018271027100400000000000000000000,41,可得到1件80级的古锭刀，品质为卓越。
422,75级卓越真·霸王枪,unreasonable_item_count,,,0,0,"[{""section_type"": 1, ""count"": 257}]",0101004a271027100400000000000000000000,41,可得到1件75级的真·霸王枪，品质为卓越。
423,90级卓越朱雀铠,unreasonable_item_count,,,0,0,"[{""section_type"": 1, ""count"": 257}]",01010030271027100400000000000000000000,41,可得到1件90级的朱雀铠，品质为卓越。
424,85级卓越白虎铠,unreasonable_item_count,,,0,0,"[{""section_type"": 1, ""count"": 257}]",0101002f271027100400000000000000000000,41,可得到1件85级的白虎铠，品质为卓越。
425,80级卓越玄武铠,unreasonable_item_count,,,0,0,"[{""section_type"": 1, ""count"": 257}]",0101002e271027100400000000000000000000,41,可得到1件80级的玄武铠，品质为卓越。
426,90级卓越朱雀盔,unreasonable_item_count,,,0,0,"[{""section_type"": 1, ""count"": 257}]",01010026271027100400000000000000000000,41,可得到1件90级的朱雀盔，品质为卓越。
427,85级卓越白虎盔,unreasonable_item_count,,,0,0,"[{""section_type"": 1, ""count"": 257}]",01010025271027100400000000000000000000,41,可得到1件85级的白虎盔，品质为卓越。
428,80级卓越玄武盔,unreasonable_item_count,,,0,0,"[{""section_type"": 1, ""count"": 257}]",01010024271027100400000000000000000000,41,可得到1件80级的玄武盔，品质为卓越。
429,90级卓越的卢,unreasonable_item_count,,,0,0,"[{""section_type"": 1, ""count"": 257}]",01010039271027100400000000000000000000,41,可得到1匹90级的的卢，品质为卓越。
430,85级卓越绝影,unreasonable_item_count,,,0,0,"[{""section_type"": 1, ""count"": 257}]",01010037271027100400000000000000000000,41,可得到1匹85级的绝影，品质为卓越。
431,80级卓越爪黄飞电,unreasonable_item_count,,,0,0,"[{""section_type"": 1, ""count"": 257}]",01010038271027100400000000000000000000,41,可得到1匹80级的爪黄飞电，品质为卓越。
433,孙策,unsupported_resource_type_12,,,0,0,[],0c010d01010e01000ee5ad99e7ad962c31323133312c30010100110100270100020000,56,开启后可获得:孙策！
434,孙坚,unsupported_resource_type_12,,,0,0,[],0c010d01010e01000ee5ad99e59d9a2c31323133322c30010100110100290100010000,56,开启后可获得:孙坚！
435,庞德公,unsupported_resource_type_12,,,0,0,[],0c010d01010e010011e5ba9ee5beb7e585ac2c31323133332c30010100110100280100000000,59,开启后可获得:庞德公！
436,伏后,unsupported_resource_type_12,,,0,0,[],0c010d01010e01000ee4bc8fe5908e2c31323133342c30010100110100280100040000,56,开启后可获得:伏后！
437,刘三刀,unsupported_resource_type_12,,,0,0,[],0c010d01010e010011e58898e4b889e588802c31323133352c30010100160100050100040000,59,开启后可获得:刘三刀！
438,曹冲,unsupported_resource_type_12,,,0,0,[],0c010d01010e01000ee69bb9e586b22c31323133362c30010100170100050100000000,56,开启后可获得:曹冲！
439,黄承彦,unsupported_resource_type_12,,,0,0,[],0c010d01010e010011e9bb84e689bfe5bda62c31323133372c300101001801000b0100020000,59,开启后可获得:黄承彦！
440,羊祜,unsupported_resource_type_12,,,0,0,[],0c010d01010e01000ee7be8ae7a59c2c31323133382c30010100180100080100010000,56,开启后可获得:羊祜！
442,年货,parsed_full,,徭役令(0)*6 / 鲁公手册(22)*6 / 招募令(27)*6 / 初级行军符(76)*6 / 大还丹(14)*6 / 玉石(399)*6 / 财神符(105)*6 / 神农符(103)*6,0,8,"[{""section_type"": 1, ""count"": 8}]",00,58,开启后可获得徭役令*6、鲁公手册*6、招募令*6、初级行军符*6、大还丹*6、玉石*6、财神符*6、神农符*6
443,压岁钱,parsed_full,粮食*888888 / 铜钱*888888 / 白银*88 / 黄金*8,,4,0,[],0000,44,开启可获得8黄金、88白银、888888铜钱、888888粮食
444,购物卡,parsed_full,白银*888 / 黄金*888,,2,0,[],0000,34,开启后可获得888黄金、888白银
445,礼盒,parsed_full,,冰玉(119)*66 / 仙芝(123)*66 / 玄铁(35)*66 / 玉石(399)*66,0,4,"[{""section_type"": 1, ""count"": 4}]",00,42,开启可获得冰玉*66、仙芝*66、玄铁*66、玉石*66
446,贺卡,parsed_full,黄金*8,,1,0,[],0000,29,开启后可获得8黄金
447,聚宝盆,parsed_full,白银*1688 / 黄金*1688,,2,0,[],0000,34,开启后可获得1688黄金、1688白银
448,将领宝箱,unsupported_resource_type_12,,,0,0,[],0c010d01020001011e000a0f1400000101001904001a001b001c001d0400000002000400010d9300000101001901001c020001000203e800000101001901001d0300000004000203e800000101001902,450,"开启获得将神魂*10 ,并随机附赠1个80-92成长的将领( 90-99突围),有0.02%几率可获得陶谦、张鲁."
449,神将宝箱,unsupported_resource_type_12,,,0,0,[],0c010d01020001011e000a0f20000fe9b28de4b889e5a8982c3132303031010100110100270100020143000fe58d9ee5a4abe4baba2c3132303032010100110100270100040143000fe6ada5e7bb83e5,913,开启获得将神魂*10，并随机附赠1个92成长的君王将或美女将
450,特级兵武箱,unsupported_resource_type_5,,,0,0,[],05010b01020001019d000103290000020801f4040000000000000000003a020801f4040000000000000000005a020801f40400000000000000000046020801f40400000000000000000001020801f404,651,开启获得昆仑玄铁*1，并附赠一把90级以内武器，品质在良好及以上
451,特级兵盔箱,unsupported_resource_type_5,,,0,0,[],05010b01020001019e00010314003d045101f40400000000000000000059045101f4040000000000000000004b045101f4040000000000000000001e045101f4040000000000000000001f03bf01f404,336,开启获得天魂灵石*1，并附赠一把90级以内头盔，品质在良好及以上
452,特级兵骑箱,unsupported_resource_type_5,,,0,0,[],05010b0102000101a0000103150043045101f40400000000000000000054045101f40400000000000000000051045101f40400000000000000000032045101f4040000000000000000003303bf01f404,351,开启获得山海精华*1，并附赠一把90级以内坐骑，品质在良好及以上
453,特级兵铠箱,unsupported_resource_type_5,,,0,0,[],05010b01020001019f000103140041044c01f4040000000000000000005d044c01f4040000000000000000004e044c01f40400000000000000000028044c01f40400000000000000000029044c01f404,336,开启获得地魄灵石*1，并附赠一把90级以内铠甲，品质在良好及以上
454,昆仑玄铁材料包,parsed_full,,昆仑玄铁(413)*99,0,1,"[{""section_type"": 1, ""count"": 1}]",00,30,"内含99个昆仑玄铁,可用于武器炼魂."
455,地魄灵石材料包,parsed_full,,地魄灵石(415)*99,0,1,"[{""section_type"": 1, ""count"": 1}]",00,30,"内含99个地魄灵石,可用于铠甲炼魂."
456,天魂灵石材料包,parsed_full,,天魂灵石(414)*99,0,1,"[{""section_type"": 1, ""count"": 1}]",00,30,"内含99个天魂灵石,可用于头盔炼魂."
457,山海精华材料包,parsed_full,,山海精华(416)*99,0,1,"[{""section_type"": 1, ""count"": 1}]",00,30,"内含99个山海精华,可用于坐骑炼魂."
543,金钻山贼宝箱,unsupported_resource_type_4,,,0,0,[],04010a0101021c0016010bc1000c0104f000200104e4018f0102ef004c0101f500000101f5000d0101f5001701017700010100fa000e0100c8001b0100c8019a0100c8006b01007c006001007c001301,170,金钻专供，使用自动消灭山贼功能，有几率获得。#probability#开启的道具概率如下：\n功能性道具 29.14%\n加速类道具 41.14%\n增益性道具 18.74%\n资产类道具 8.95%\n材料 1.74%\n任务道具 0.29%
544,滑头称号宝箱,unsupported_resource_type_16,,,0,0,[],10000130000000,28,打开可获得滑头称号！
545,寨主称号宝箱,unsupported_resource_type_16,,,0,0,[],10000131000000,28,打开可获得寨主称号！
546,福星称号宝箱,unsupported_resource_type_16,,,0,0,[],10000132000000,28,打开可获得福星称号！
547,学士称号宝箱,unsupported_resource_type_16,,,0,0,[],10000133000000,28,打开可获得学士称号！
548,先锋称号宝箱,unsupported_resource_type_16,,,0,0,[],10000135000000,28,打开可获得先锋称号！
549,护军称号宝箱,unsupported_resource_type_16,,,0,0,[],10000136000000,28,打开可获得护军称号！
550,破军称号宝箱,unsupported_resource_type_16,,,0,0,[],10000137000000,28,打开可获得破军称号！
551,猛将称号宝箱,unsupported_resource_type_16,,,0,0,[],10000138000000,28,打开可获得猛将称号！
552,贪狼称号宝箱,unsupported_resource_type_16,,,0,0,[],10000139000000,28,打开可获得贪狼称号！
553,财主称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023130000000,29,打开可获得财主称号！
554,地主称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023131000000,29,打开可获得地主称号！
555,名士称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023132000000,29,打开可获得名士称号！
556,劳模称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023133000000,29,打开可获得劳模称号！
557,善人称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023134000000,29,打开可获得善人称号！
558,明君称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023135000000,29,打开可获得明君称号！
559,贤君称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023136000000,29,打开可获得贤君称号！
560,达人称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023137000000,29,打开可获得达人称号！
561,无双称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023138000000,29,打开可获得无双称号！
562,宗师称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023139000000,29,打开可获得宗师称号！
563,神工称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023230000000,29,打开可获得神工称号！
564,枭雄称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023231000000,29,打开可获得枭雄称号！
565,霸主称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023232000000,29,打开可获得霸主称号！
566,武圣称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023333000000,29,打开可获得武圣称号！
567,飞将称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023334000000,29,打开可获得飞将称号！
568,大神称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023335000000,29,打开可获得大神称号！
569,天子称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023336000000,29,打开可获得天子称号！
570,军师称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023337000000,29,打开可获得军师称号！
571,暴君称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023338000000,29,打开可获得暴君称号！
572,卧龙称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023339000000,29,打开可获得卧龙称号！
573,凤雏称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023430000000,29,打开可获得凤雏称号！
574,冢虎称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023431000000,29,打开可获得冢虎称号！
578,帝王称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023432000000,29,打开可获得帝王称号！
579,神捕称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023433000000,29,打开可获得神捕称号！
582,少·献帝,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e78caee5b89d2c31323434322c300101001d01002c0100040000,61,开启后可获得：名将--少·献帝
583,少·孙权,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e5ad99e69d832c31323434312c300101001d01002c0100040000,61,开启后可获得：名将--少·孙权
584,少·刘备,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e58898e5a4872c31323433362c300101001d01002c0100020000,61,开启后可获得：名将--少·刘备
585,少·曹操,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e69bb9e6938d2c31323433302c300101001d01002c0100020000,61,开启后可获得：名将--少·曹操
586,少·关羽,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e585b3e7bebd2c31323433342c300101001d01002c0100020000,61,开启后可获得：名将--少·关羽
597,一箱银币,unsupported_section_42,,,0,0,[],2a02000000080000000400000000,35,"满满一箱银币,赏赐属下加8忠诚,赠送敌方降4忠诚"
632,少·赵云,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e8b5b5e4ba912c31323434372c300101001d01002c0100020000,61,开启后可获得：名将--少·赵云
633,少·吕布,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e59095e5b8832c31323433382c300101001d01002d0100020000,61,开启后可获得：名将--少·吕布
634,少·张飞,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e5bca0e9a39e2c31323434362c300101001d01002d0100020000,61,开启后可获得：名将--少·张飞
635,少·马超,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e9a9ace8b6852c31323433392c300101001d01002d0100020000,61,开启后可获得：名将--少·马超
647,少·黄忠,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e9bb84e5bfa02c31323433352c300101001d01002d0100010000,61,开启后可获得：名将--少·黄忠
648,少·徐庶,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e5be90e5bab62c31323434342c300101001d01002e0100000000,61,开启后可获得：名将--少·徐庶
649,少·诸葛,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e8afb8e8919b2c31323434392c300101001d01002e0100040000,61,开启后可获得：名将--少·诸葛
650,少·陆逊,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e99986e9808a2c31323433372c300101001d01002e0100000000,61,开启后可获得：名将--少·陆逊
651,少·庞统,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e5ba9ee7bb9f2c31323434302c300101001d01002e0100000000,61,开启后可获得：名将--少·庞统
652,少·荀彧,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e88d80e5bda72c31323434352c300101001d01002e0100040000,61,开启后可获得：名将--少·荀彧
653,少·董卓,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e891a3e58d932c31323433332c300101001d01002f0100020000,61,开启后可获得：名将--少·董卓
654,少·周瑜,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e591a8e7919c2c31323434382c300101001d01002f0100040000,61,开启后可获得：名将--少·周瑜
655,少·貂蝉,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e8b282e89d892c31323433322c300101001d01002f0100040000,61,开启后可获得：名将--少·貂蝉
656,少·大乔,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e5a4a7e4b9942c31323433312c300101001d01002f0100010000,61,开启后可获得：名将--少·大乔
657,少·小乔,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b091c2b7e5b08fe4b9942c31323434332c300101001d01002f0100010000,61,开启后可获得：名将--少·小乔
661,尊·曹操,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e69bb9e6938d2c31323530342c340101001e0100330100020000,61,开启后可获得：名将--尊·曹操
662,尊·大乔,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e5a4a7e4b9942c31323530352c330101001e0100310100010000,61,开启后可获得：名将--尊·大乔
663,尊·貂蝉,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e8b282e89d892c31323530362c310101001e0100310100040000,61,开启后可获得：名将--尊·貂蝉
664,尊·董卓,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e891a3e58d932c31323530372c340101001e0100310100020000,61,开启后可获得：名将--尊·董卓
665,尊·关羽,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e585b3e7bebd2c31323530382c340101001e0100330100020000,61,开启后可获得：名将--尊·关羽
666,尊·黄忠,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e9bb84e5bfa02c31323530392c330101001e0100320100010000,61,开启后可获得：名将--尊·黄忠
667,尊·刘备,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e58898e5a4872c31323531302c340101001e0100330100020000,61,开启后可获得：名将--尊·刘备
668,尊·陆逊,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e99986e9808a2c31323531312c320101001e0100300100000000,61,开启后可获得：名将--尊·陆逊
669,尊·吕布,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e59095e5b8832c31323531322c340101001e0100320100020000,61,开启后可获得：名将--尊·吕布
670,尊·马超,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e9a9ace8b6852c31323531332c340101001e0100320100020000,61,开启后可获得：名将--尊·马超
671,尊·庞统,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e5ba9ee7bb9f2c31323531342c320101001e0100350100000000,61,开启后可获得：名将--尊·庞统
672,尊·司马懿,unsupported_resource_type_12,,,0,0,[],0c010d01010e010016e5b08ac2b7e58fb8e9a9ace687bf2c31323531352c340101001e0100330100020000,64,开启后可获得：名将--尊·司马懿
673,尊·孙权,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e5ad99e69d832c31323531362c310101001e0100330100040000,61,开启后可获得：名将--尊·孙权
674,尊·献帝,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e78caee5b89d2c31323531372c310101001e0100340100040000,61,开启后可获得：名将--尊·献帝
675,尊·小乔,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e5b08fe4b9942c31323531382c330101001e0100310100010000,61,开启后可获得：名将--尊·小乔
676,尊·徐庶,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e5be90e5bab62c31323531392c320101001e0100350100000000,61,开启后可获得：名将--尊·徐庶
677,尊·荀彧,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e88d80e5bda72c31323532302c310101001e0100350100040000,61,开启后可获得：名将--尊·荀彧
678,尊·袁绍,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e8a281e7bb8d2c31323532312c310101001e0100350100040000,61,开启后可获得：名将--尊·袁绍
679,尊·张飞,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e5bca0e9a39e2c31323532322c340101001e0100320100020000,61,开启后可获得：名将--尊·张飞
680,尊·赵云,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e8b5b5e4ba912c31323532332c340101001e0100330100020000,61,开启后可获得：名将--尊·赵云
681,尊·周瑜,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e591a8e7919c2c31323532342c310101001e0100310100040000,61,开启后可获得：名将--尊·周瑜
682,尊·诸葛亮,unsupported_resource_type_12,,,0,0,[],0c010d01010e010016e5b08ac2b7e8afb8e8919be4baae2c31323532352c310101001e0100300100040000,64,开启后可获得：名将--尊·诸葛亮
689,张既,unsupported_resource_type_12,,,0,0,[],0c010d01010e01000ee5bca0e697a22c31323535362c300101001f01000b0100020000,56,开启后可获得：将领--张既
690,陈到,unsupported_resource_type_12,,,0,0,[],0c010d01010e01000ee99988e588b02c31323535372c300101001f0100080100010000,56,开启后可获得：将领--陈到
691,卫臻,unsupported_resource_type_12,,,0,0,[],0c010d01010e01000ee58dabe887bb2c31323535382c300101001f0100090100000000,56,开启后可获得：将领--卫臻
692,王昶,unsupported_resource_type_12,,,0,0,[],0c010d01010e01000ee78e8be698b62c31323535392c300101001f01000a0100040000,56,开启后可获得：将领--王昶
693,刘勋,unsupported_resource_type_12,,,0,0,[],0c010d01010e01000ee58898e58b8b2c31323536302c30010100200100070100020000,56,开启后可获得：将领--刘勋
694,何苗,unsupported_resource_type_12,,,0,0,[],0c010d01010e01000ee4bd95e88b972c31323536312c30010100200100040100010000,56,开启后可获得：将领--何苗
695,罗宪,unsupported_resource_type_12,,,0,0,[],0c010d01010e01000ee7bd97e5aeaa2c31323536322c30010100200100050100000000,56,开启后可获得：将领--罗宪
696,田豫,unsupported_resource_type_12,,,0,0,[],0c010d01010e01000ee794b0e8b1ab2c31323536332c30010100200100060100040000,56,开启后可获得：将领--田豫
697,禧·鲍三娘,unsupported_resource_type_12,,,0,0,[],0c010d01010e010016e7a6a7c2b7e9b28de4b889e5a8982c31323536342c360101001e0100330100020000,64,开启后可获得：名将--禧·鲍三娘
698,禧·黄舞蝶,unsupported_resource_type_12,,,0,0,[],0c010d01010e010016e7a6a7c2b7e9bb84e8889ee89db62c31323536352c360101001e0100320100010000,64,开启后可获得：名将--禧·黄舞蝶
699,禧·步练师,unsupported_resource_type_12,,,0,0,[],0c010d01010e010016e7a6a7c2b7e6ada5e7bb83e5b8882c31323536362c360101001e0100310100040000,64,开启后可获得：名将--禧·步练师
700,禧·花鬘,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e7a6a7c2b7e88ab1e9ac982c31323536372c360101001e0100350100000000,61,开启后可获得：名将--禧·花鬘
701,30两银票,parsed_full,白银*30,,1,0,[],0000,29,开启后可获取30两白银.
702,40两银票,parsed_full,白银*40,,1,0,[],0000,29,开启后可获取40两白银
703,60两银票,parsed_full,白银*60,,1,0,[],0000,29,开启后可获取60两白银
704,70两银票,parsed_full,白银*70,,1,0,[],0000,29,开启后可获取70两白银
705,80两银票,parsed_full,白银*80,,1,0,[],0000,29,开启后可获取80两白银
706,90两银票,parsed_full,白银*90,,1,0,[],0000,29,开启后可获取90两白银
707,尊·帝王,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e5b89de78e8b2c31323630382c370101001e0100340100020000,61,开启后可获得：名将--尊·帝王
708,尊·刘表,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e58898e8a1a82c31323630392c340101001e0100300100020000,61,开启后可获得：名将--尊·刘表
711,君王称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023532000000,29,打开可获得君王称号！
712,尊·武帝,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e6ada6e5b89d2c31323633332c380101001e0100360100010000,61,开启后可获得：名将--尊·武帝
713,尊·南华老仙,unsupported_resource_type_12,,,0,0,[],0c010d01010e010019e5b08ac2b7e58d97e58d8ee88081e4bb992c31323633322c310101001e0100300100040000,67,开启后可获得：名将--尊·南华老仙
715,太师称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023537000000,29,打开可获得太师称号！
716,策士称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023533000000,29,打开可获得策士称号！
717,虎贲称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023534000000,29,打开可获得虎贲称号！
718,飞骑称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023535000000,29,打开可获得飞骑称号！
719,明公称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023536000000,29,打开可获得明公称号！
723,尊·文帝,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e5b08ac2b7e69687e5b89d2c31323931302c380101001e0100370100000000,61,开启后可获得：名将--尊·文帝
724,阎行,unsupported_resource_type_12,,,0,0,[],0c010d01010e01000ee9988ee8a18c2c31323931312c30010100200100060100010000,56,开启后可获得：将领--阎行
725,李进,unsupported_resource_type_12,,,0,0,[],0c010d01010e01000ee69d8ee8bf9b2c31323931332c300101001f01000a0100010000,56,开启后可获得：将领--李进
726,师纂,unsupported_resource_type_12,,,0,0,[],0c010d01010e01000ee5b888e7ba822c31323931322c30010100200100070100040000,56,开启后可获得：将领--师纂
727,诸葛尚,unsupported_resource_type_12,,,0,0,[],0c010d01010e010011e8afb8e8919be5b09a2c31323931342c300101001f01000b0100040000,59,开启后可获得：将领--诸葛尚
736,谋略值礼包,unsupported_resource_type_17,,,0,0,[],1100000064000000,29,开启后可获得:100谋略值
737,强盾称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023539000000,29,打开可获得强盾称号！
738,迅影称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023630000000,29,打开可获得迅影称号！
739,糖果,parsed_full,,冰玉(119)*1 / 仙芝(123)*1 / 完整藏宝图(410)*1 / 将印(709)*1 / 初级行军符(76)*1 / 玉石(399)*10,0,6,"[{""section_type"": 1, ""count"": 6}]",00,50,开启后可获得：冰玉*1、仙芝*1、完整藏宝图*1、将印*1、初级行军符*1、玉石*10
740,粽子,parsed_full,,冰玉(119)*1 / 仙芝(123)*1 / 完整藏宝图(410)*1 / 将印(709)*1 / 初级行军符(76)*1 / 玉石(399)*10,0,6,"[{""section_type"": 1, ""count"": 6}]",00,50,开启后可获得：冰玉*1、仙芝*1、完整藏宝图*1、将印*1、初级行军符*1、玉石*10
741,西瓜,parsed_full,,冰玉(119)*1 / 仙芝(123)*1 / 完整藏宝图(410)*1 / 将印(709)*1 / 初级行军符(76)*1 / 玉石(399)*10,0,6,"[{""section_type"": 1, ""count"": 6}]",00,50,开启后可获得：冰玉*1、仙芝*1、完整藏宝图*1、将印*1、初级行军符*1、玉石*10
742,饺子,parsed_full,,冰玉(119)*1 / 仙芝(123)*1 / 完整藏宝图(410)*1 / 将印(709)*1 / 初级行军符(76)*1 / 玉石(399)*10,0,6,"[{""section_type"": 1, ""count"": 6}]",00,50,开启后可获得：冰玉*1、仙芝*1、完整藏宝图*1、将印*1、初级行军符*1、玉石*10
743,城池碎片礼包,unsupported_resource_type_18,,,0,0,[],12000003e8000000,29,开启后可获得：1000个城池碎片
745,虎痴称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023632000000,29,打开可获得虎痴称号！
746,鬼才称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023633000000,29,打开可获得鬼才称号！
747,玄·女君,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e78e84c2b7e5a5b3e5909b2c31333232302c390101001e0100340100040000,61,开启后可获得：名将--玄·女君
748,玄·女帝,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e78e84c2b7e5a5b3e5b89d2c31333232312c390101001e0100360100010000,61,开启后可获得：名将--玄·女帝
749,玄·巧圣,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e78e84c2b7e5b7a7e59ca32c31333232322c390101001e0100340100020000,61,开启后可获得：名将--玄·巧圣
750,玄·君侯,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e78e84c2b7e5909be4beaf2c31333232332c390101001e0100380100000000,61,开启后可获得：名将--玄·君侯
751,玄·武威,unsupported_resource_type_12,,,0,0,[],0c010d01010e010013e78e84c2b7e6ada6e5a8812c31333232342c390101001e0100340100000000,61,开启后可获得：名将--玄·武威
753,夺旗宝箱,unsupported_resource_type_4,,,0,0,[],04010a0101021401fd320014016a010064016b010064024101006402ab01006401830101f4006601032000410101f400430101f4024001012c0161010320016001032002ca0101f400150101f402c601,130,参与夺旗有机会获得，打开宝箱可随机获得一种奖励。#probability#开启的道具概率如下：\n增益性道具	48.80%\n功能性道具	27.00%\n资产类道具	24.00%\n任务道具	0.20%
754,老友称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023634000000,29,打开可获得老友称号！该称号宝箱不支持转移至其他君主。
755,仁帅称号宝箱,unsupported_resource_type_16,,,0,0,[],1000023635000000,29,打开可获得仁帅称号！
